Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
41,0,2,1,26,3,3,1,3711,0,3,7,1,54850,2.0,0,17,8,2,7.0,2,4,0,3
40,0,0,2,3,2,1,1,3712,1,1,7,0,43420,3.0,0,11,8,1,11.0,6,8,0,7
31,0,2,1,16,3,3,1,3713,1,2,1,0,27820,1.0,0,19,8,1,13.0,5,13,9,9
46,1,2,1,18,1,3,1,3714,1,1,4,0,59800,4.0,0,11,8,1,28.0,2,7,4,3
39,1,0,1,2,4,3,1,3715,1,2,4,2,43810,2.0,0,15,8,2,11.0,1,1,0,0
31,1,1,2,2,3,3,1,3716,1,2,7,2,25720,1.0,0,13,8,3,10.0,3,10,4,7
45,0,2,2,10,2,2,1,3717,1,1,7,0,38330,2.0,0,14,8,0,24.0,1,7,0,7
31,0,2,1,16,4,1,1,3718,1,3,1,2,42440,9.0,0,13,8,0,8.0,3,3,0,2
31,1,1,1,7,4,1,1,3719,1,1,2,1,65000,6.0,0,23,8,1,7.0,5,2,2,2
45,0,2,1,1,2,1,1,3720,0,1,6,1,184300,4.0,0,12,8,1,10.0,5,3,1,2
48,0,2,1,24,3,5,1,3721,1,2,6,0,16010,4.0,0,12,8,0,15.0,3,2,2,2
34,1,2,1,7,4,3,1,3722,1,2,6,1,26940,1.0,0,16,8,1,2.0,3,2,2,2
40,0,0,1,25,4,4,1,3723,0,1,7,0,31490,2.0,0,15,8,1,16.0,1,9,4,8
28,0,2,1,1,2,5,1,3724,0,1,6,2,176390,0.0,0,13,8,1,6.0,0,5,1,3
44,0,0,1,5,3,1,1,3725,1,1,2,2,23190,3.0,0,18,8,0,7.0,4,5,0,3
53,0,2,1,2,4,5,1,3726,1,2,3,2,116910,4.0,0,20,8,0,35.0,2,9,8,8
49,0,2,1,7,3,1,1,3727,1,3,2,1,53240,2.0,0,19,8,0,20.0,2,3,1,2
40,0,2,1,2,4,1,1,3728,1,3,2,0,167520,2.0,0,18,8,1,8.0,3,3,1,2
44,0,2,1,5,1,4,1,3729,1,3,6,2,52280,1.0,0,13,8,0,6.0,2,5,1,3
33,0,1,0,10,3,3,1,3730,0,2,7,1,27000,0.0,0,14,8,3,5.0,2,4,0,3
34,0,2,1,10,4,1,1,3731,0,1,8,2,192460,3.0,0,15,8,1,15.0,5,13,3,12
30,0,2,2,1,2,5,1,3732,1,1,2,1,25060,8.0,0,22,8,0,4.0,3,2,2,2
42,0,1,1,8,4,3,1,3733,0,1,7,2,60620,1.0,0,22,8,2,12.0,2,12,5,8
44,0,1,1,5,3,1,1,3734,0,5,4,1,43820,7.0,0,16,8,2,11.0,2,1,0,0
30,0,0,1,8,3,1,1,3735,1,1,4,0,21430,1.0,0,17,8,1,1.0,2,1,0,0
57,0,2,2,2,1,1,1,3736,1,3,6,1,61620,0.0,0,14,8,0,13.0,5,12,2,8
49,0,2,1,7,3,5,1,3737,0,2,7,0,50940,3.0,0,15,8,0,29.0,5,8,0,7
34,0,1,1,2,4,3,1,3738,0,2,8,0,68770,7.0,0,20,8,0,16.0,3,14,6,9
28,1,1,1,2,3,3,1,3739,1,1,6,1,22740,3.0,0,20,8,1,5.0,5,3,1,2
29,1,1,1,28,3,3,1,3740,0,5,6,2,44340,5.0,0,17,8,3,7.0,1,5,0,0
34,1,2,1,7,1,3,1,3741,1,1,6,2,62880,0.0,0,15,8,1,16.0,2,15,10,10
35,0,2,2,7,4,4,1,3742,0,4,0,1,25530,1.0,0,14,8,1,1.0,4,1,0,0
24,1,1,2,3,3,1,1,3743,1,2,6,2,76540,2.0,0,17,8,1,4.0,3,0,0,0
24,0,0,1,10,3,1,1,3744,0,2,3,1,51600,1.0,0,17,8,1,1.0,3,1,0,0
44,0,1,1,5,2,3,1,3745,0,2,6,2,171590,5.0,0,22,8,1,16.0,1,2,2,2
29,0,2,2,10,2,1,1,3746,0,1,7,0,128080,1.0,0,13,8,0,10.0,6,10,0,4
30,0,2,1,1,2,1,1,3747,1,3,7,0,102210,0.0,0,19,8,1,6.0,2,5,1,3
55,0,2,2,20,3,2,1,3748,1,2,6,1,47790,0.0,0,14,8,1,4.0,6,3,1,2
33,0,2,1,7,2,1,1,3749,1,2,6,1,37370,8.0,0,22,8,2,8.0,2,5,0,2
47,0,2,1,8,4,3,1,3750,0,2,8,1,23660,3.0,0,17,8,0,11.0,5,5,1,2
28,1,1,2,1,3,2,1,3751,1,2,2,2,17060,7.0,0,12,8,0,8.0,3,0,0,0
28,0,2,2,8,4,2,1,3752,1,1,2,0,163070,1.0,0,16,8,0,1.0,3,1,0,0
28,0,1,1,9,3,1,1,3753,0,2,7,2,59330,0.0,0,11,8,0,5.0,3,4,1,3
49,0,2,1,5,4,1,1,3754,0,1,6,1,34240,4.0,0,11,8,0,10.0,3,3,1,2
29,0,1,1,8,1,3,1,3755,1,1,6,1,40370,0.0,0,14,8,0,4.0,2,3,0,2
28,0,2,1,5,1,5,1,3756,1,2,2,1,25590,1.0,0,11,8,0,8.0,3,8,1,7
33,0,2,1,15,4,1,1,3757,0,1,7,2,62010,2.0,0,15,8,3,14.0,2,0,0,0
32,0,2,1,7,3,1,1,3758,0,3,2,2,44030,2.0,0,20,8,0,10.0,3,5,0,0
54,0,1,2,10,3,1,1,3759,0,4,6,0,37610,3.0,0,12,8,0,26.0,3,14,1,12
29,1,2,1,5,3,1,1,3760,0,2,6,2,109340,6.0,0,17,8,2,11.0,2,9,0,7
44,0,2,2,26,1,2,1,3761,1,1,8,1,107610,3.0,0,11,8,1,24.0,5,20,14,17
39,0,2,2,6,1,5,1,3762,0,2,2,2,51750,4.0,0,17,8,1,9.0,2,2,2,2
46,0,2,1,4,2,1,1,3763,1,3,4,1,138260,8.0,0,11,8,0,23.0,1,13,5,1
35,0,2,1,23,4,1,1,3764,1,2,6,2,63340,1.0,0,14,8,0,11.0,2,11,3,3
23,0,2,1,2,4,3,1,3765,0,2,3,2,49360,0.0,0,19,8,1,5.0,2,4,1,2
40,1,2,1,2,3,3,1,3766,1,2,5,2,47750,3.0,0,15,8,1,15.0,3,5,1,0
34,0,2,0,2,3,0,1,3767,1,2,4,1,28180,1.0,0,13,8,1,10.0,2,10,8,6
31,1,1,1,29,3,1,1,3768,0,2,0,2,25150,1.0,0,14,8,0,7.0,3,7,7,7
50,0,1,1,6,3,3,1,3769,1,1,3,2,23420,1.0,0,12,8,1,32.0,2,32,13,9
34,0,2,2,25,5,2,1,3770,0,1,6,1,41940,0.0,0,17,8,2,12.0,3,11,5,7
42,0,2,1,1,3,1,1,3771,0,1,4,1,106850,4.0,0,11,8,3,4.0,2,1,0,0
37,0,2,1,2,2,3,1,3772,1,1,6,1,20220,1.0,0,12,8,0,10.0,1,10,3,7
29,0,2,1,1,3,3,1,3773,0,1,3,1,23140,3.0,0,13,8,0,9.0,5,7,0,7
33,0,2,1,1,1,1,1,3774,1,1,6,2,42560,1.0,0,13,8,3,5.0,1,5,0,2
45,0,2,2,3,3,1,1,3775,1,3,2,1,35800,4.0,0,20,8,1,8.0,1,5,0,3
42,0,1,0,1,4,5,1,3776,1,2,4,1,31620,2.0,0,17,8,2,24.0,1,20,13,9
40,0,2,2,10,1,1,1,3777,0,1,4,1,65240,0.0,0,13,8,1,9.0,2,8,7,1
33,0,2,1,9,3,3,1,3778,0,2,4,1,28990,1.0,0,17,8,0,15.0,3,15,5,7
40,0,2,2,5,5,1,1,3779,1,1,4,2,52310,1.0,0,12,8,2,21.0,4,21,7,7
24,0,2,2,10,2,2,1,3780,1,1,4,0,23560,0.0,0,13,8,0,2.0,5,1,0,0
40,0,0,1,7,3,3,1,3781,1,1,6,0,28000,3.0,0,12,8,2,8.0,0,2,2,2
45,0,2,1,4,3,3,1,3782,0,3,2,0,118360,1.0,0,22,8,0,10.0,2,10,7,7
35,0,2,1,10,1,1,1,3783,1,1,0,1,109030,0.0,0,11,8,0,6.0,3,5,4,2
32,0,2,1,22,4,3,1,3784,1,1,7,1,29730,3.0,0,22,8,0,12.0,0,7,2,5
36,0,2,2,9,3,2,1,3785,0,4,6,2,142750,3.0,0,18,8,1,7.0,5,3,1,2
48,0,2,1,12,4,3,1,3786,1,1,2,0,55620,8.0,0,13,8,1,18.0,2,8,7,7
29,0,2,1,23,4,1,1,3787,0,2,0,1,45370,6.0,0,18,8,1,5.0,5,1,0,0
33,0,2,1,9,1,3,1,3788,1,1,0,1,76420,2.0,0,20,8,1,8.0,2,2,2,2
30,1,2,1,1,3,4,1,3789,1,3,7,1,179240,1.0,0,13,8,2,10.0,2,10,6,7
38,0,1,2,9,3,2,1,3790,1,1,4,1,52040,3.0,0,13,8,1,10.0,2,6,1,2
35,0,2,2,7,2,1,1,3791,1,1,7,2,22770,1.0,0,12,8,1,3.0,2,3,1,2
30,0,2,1,14,3,5,1,3792,1,5,5,1,27950,3.0,0,13,8,0,9.0,4,4,1,3
35,1,2,1,2,3,3,1,3793,0,1,6,0,25320,1.0,0,13,8,0,1.0,2,1,0,0
53,1,2,1,19,3,1,1,3794,1,2,3,1,25590,0.0,0,25,8,0,34.0,2,33,1,9
38,1,2,1,2,3,3,1,3795,0,3,7,1,49080,4.0,0,19,8,1,7.0,3,5,1,4
32,0,0,1,10,4,1,1,3796,0,5,6,1,23800,4.0,0,13,8,0,9.0,5,6,1,2
48,0,2,1,2,5,1,1,3797,1,1,7,1,47650,8.0,0,12,8,1,10.0,4,8,7,6
34,0,2,1,3,3,1,1,3798,1,2,7,2,20440,1.0,0,11,8,0,1.0,2,1,0,0
55,0,2,1,11,1,3,1,3799,0,1,2,1,26930,1.0,0,18,8,0,36.0,6,36,2,13
34,0,2,1,2,2,1,1,3800,1,2,6,1,65860,9.0,0,18,8,1,9.0,3,2,2,1
26,0,2,1,4,3,1,1,3801,1,1,5,1,32940,1.0,0,11,8,0,1.0,6,1,0,0
38,0,2,2,14,2,2,1,3802,0,1,7,1,41710,0.0,0,23,8,0,10.0,4,9,7,7
38,0,2,1,2,3,1,1,3803,0,1,4,2,27780,2.0,0,13,8,0,8.0,5,3,1,2
36,0,2,0,1,3,0,1,3804,1,1,6,2,23770,6.0,0,13,8,2,15.0,3,1,0,0
29,0,2,1,10,3,1,1,3805,1,1,8,2,24040,1.0,0,17,8,0,10.0,3,10,1,5
35,0,2,2,12,2,1,1,3806,0,2,7,2,23180,3.0,0,19,8,0,10.0,4,5,0,4
39,0,2,2,2,2,3,1,3807,0,1,7,1,20080,2.0,0,12,8,0,11.0,3,7,7,6
29,0,1,1,5,1,3,1,3808,0,1,6,0,62440,1.0,0,22,8,0,6.0,3,6,1,3
50,0,2,1,4,2,3,1,3809,0,1,2,1,27990,4.0,0,12,8,1,27.0,0,1,0,0
23,0,2,1,7,2,1,1,3810,0,3,3,1,105520,2.0,0,11,8,0,4.0,2,2,2,2
36,0,1,2,21,3,1,1,3811,1,2,1,1,23290,3.0,0,15,8,0,9.0,2,3,0,2
42,0,2,1,8,2,1,1,3812,0,5,3,2,40140,8.0,0,13,8,1,24.0,3,1,0,1
35,0,2,2,4,3,3,1,3813,0,2,2,1,74030,1.0,0,12,8,1,10.0,4,10,6,8
34,0,1,1,25,1,1,1,3814,0,1,3,1,22590,1.0,0,14,8,0,8.0,2,8,7,7
40,0,2,1,1,4,1,1,3815,1,2,2,1,69320,1.0,0,13,8,0,5.0,5,5,1,2
43,0,2,1,1,1,4,1,3816,1,1,3,0,46780,5.0,0,25,8,1,8.0,0,6,0,2
35,0,2,2,6,3,2,1,3817,0,3,8,1,135820,1.0,0,17,8,1,1.0,3,1,0,1
46,0,2,1,12,4,5,1,3818,1,1,2,2,23320,1.0,0,11,8,0,27.0,2,26,0,12
28,1,2,0,1,3,3,1,3819,0,2,2,1,24130,1.0,0,16,8,1,,2,1,0,0
22,0,0,2,17,2,2,1,3820,1,3,7,1,97050,1.0,0,18,8,2,4.0,3,4,1,3
50,0,1,1,3,3,4,1,3821,1,2,6,1,42940,2.0,0,20,8,0,32.0,2,30,12,13
32,0,2,1,3,2,1,1,3822,1,3,6,1,47210,3.0,0,14,8,1,6.0,3,3,0,2
44,0,2,1,10,3,5,1,3823,1,3,3,0,25190,0.0,0,21,8,2,23.0,2,22,1,10
30,0,2,1,4,3,3,1,3824,0,1,5,1,21210,1.0,0,13,8,1,6.0,2,6,1,1
45,0,2,2,29,2,5,1,3825,0,2,6,2,29730,1.0,0,12,8,0,10.0,2,10,1,4
45,0,0,2,2,4,1,1,3826,1,2,4,1,58550,1.0,0,14,8,1,10.0,3,10,4,5
31,0,1,1,7,3,3,1,3827,1,2,6,2,36170,7.0,0,21,8,1,10.0,5,5,0,3
36,0,2,1,18,1,3,1,3828,1,2,4,1,67250,9.0,0,17,8,1,7.0,3,3,1,1
34,0,1,2,28,4,2,1,3829,1,5,4,0,103250,1.0,0,11,8,1,9.0,3,9,7,2
49,0,2,1,1,4,1,1,3830,1,3,0,1,69490,1.0,0,14,8,1,10.0,2,9,1,4
39,0,2,1,6,2,1,1,3831,1,3,6,1,106090,2.0,0,17,8,1,10.0,2,7,7,7
27,0,2,1,2,1,1,1,3832,1,4,6,0,44470,1.0,0,13,8,0,7.0,4,7,0,7
35,0,2,1,2,3,3,1,3833,0,2,7,1,21570,1.0,0,25,8,0,16.0,1,16,1,10
28,0,2,1,23,3,1,1,3834,1,3,4,0,46010,0.0,0,15,8,2,6.0,2,5,0,0
21,0,2,1,3,1,1,1,3835,0,1,2,2,170990,1.0,0,14,8,1,3.0,2,2,2,2
18,1,1,1,3,5,3,1,3836,1,1,5,2,24790,1.0,0,12,8,1,0.0,2,0,0,0
47,0,2,1,25,4,3,1,3837,1,2,6,1,148520,3.0,0,19,8,3,27.0,3,5,1,0
39,0,2,2,2,4,1,1,3838,1,1,2,0,72640,0.0,0,17,8,0,11.0,5,10,0,7
40,0,2,1,22,1,1,1,3839,1,1,2,1,56660,1.0,0,14,8,1,18.0,2,18,14,12
35,0,0,1,29,3,3,1,3840,0,2,7,1,78230,1.0,0,13,8,1,15.0,3,14,2,9
37,0,2,1,29,4,5,1,3841,1,1,2,1,78800,3.0,0,12,8,1,9.0,2,4,0,2
39,0,1,1,2,3,5,1,3842,0,2,3,2,131940,0.0,0,11,8,0,10.0,2,9,3,8
45,0,2,1,28,3,1,1,3843,0,2,2,0,50670,1.0,0,11,8,2,10.0,3,10,3,9
38,0,2,1,2,4,1,1,3844,0,3,7,1,50790,3.0,0,11,8,0,10.0,3,5,0,2
35,1,2,1,2,3,1,1,3845,1,3,0,1,23210,9.0,0,12,8,1,15.0,0,13,6,0
37,0,2,1,22,3,1,1,3846,0,2,0,1,174440,1.0,0,14,8,0,8.0,4,8,7,7
40,0,2,1,8,3,5,1,3847,0,2,0,2,24040,6.0,0,17,8,0,18.0,2,4,3,3
44,0,1,2,2,2,2,1,3848,1,1,2,1,34520,4.0,0,11,8,1,14.0,2,10,0,2
48,0,1,2,10,4,2,1,3849,0,3,3,1,22700,2.0,0,14,8,3,23.0,2,2,2,2
35,1,2,1,9,3,1,1,3850,1,2,3,0,173990,6.0,0,12,8,0,7.0,3,2,2,2
24,0,1,1,15,3,1,1,3851,1,2,6,2,54880,1.0,0,22,8,1,6.0,6,6,1,3
27,0,2,2,10,4,1,1,3852,1,3,7,1,194190,7.0,0,14,8,1,5.0,2,3,0,2
27,0,1,1,7,3,1,1,3853,1,1,6,2,28110,2.0,0,20,8,0,6.0,3,4,1,2
40,1,2,2,16,4,2,1,3854,1,1,5,2,36330,3.0,0,16,8,2,10.0,0,4,0,3
29,0,2,1,20,1,3,1,3855,0,2,3,2,41630,9.0,0,15,8,1,8.0,4,5,1,4
36,0,2,1,23,3,1,1,3856,0,3,7,1,21320,4.0,0,20,8,0,9.0,1,3,0,2
25,0,1,2,5,1,2,1,3857,1,4,4,0,139730,1.0,0,14,8,0,7.0,3,7,0,7
39,0,2,2,10,3,2,1,3858,0,2,5,1,26840,4.0,0,12,8,0,7.0,2,5,1,0
49,0,2,2,4,2,1,1,3859,1,2,5,1,108450,3.0,0,24,8,0,27.0,4,4,1,2
50,0,2,1,2,2,3,1,3860,1,3,7,0,43770,5.0,0,12,8,1,19.0,2,14,1,11
20,0,2,1,18,4,3,1,3861,0,2,7,2,37430,1.0,0,13,8,1,2.0,2,2,2,2
34,0,2,1,10,3,3,1,3862,1,3,2,0,41480,1.0,0,11,8,0,11.0,3,11,7,9
36,0,2,1,1,3,1,1,3863,0,2,0,2,10510,2.0,0,14,8,0,15.0,2,4,1,3
49,0,2,0,6,2,1,1,3864,0,2,6,1,107390,2.0,0,11,8,3,30.0,3,15,2,12
36,0,0,1,8,4,1,1,3865,1,4,2,1,103880,0.0,0,14,8,0,4.0,2,3,1,2
36,0,2,1,2,2,3,1,3866,0,2,0,0,114160,6.0,0,16,8,0,13.0,2,5,0,4
54,0,2,2,24,3,2,1,3867,1,1,2,1,26000,3.0,0,14,8,0,36.0,5,10,4,7
43,0,2,1,2,4,1,1,3868,0,1,6,1,24220,1.0,0,11,8,1,14.0,2,14,6,11
35,1,1,1,17,4,3,1,3869,1,1,5,2,54720,3.0,0,11,8,1,13.0,3,11,6,7
38,0,1,1,19,2,1,1,3870,1,2,6,1,24510,7.0,0,12,8,1,19.0,3,13,2,9
29,0,2,1,1,2,3,1,3871,1,2,8,0,42400,1.0,0,14,8,0,10.0,2,10,0,9
33,0,2,1,7,3,3,1,3872,1,5,7,0,109990,1.0,0,18,8,3,6.0,3,6,0,4
32,0,2,1,5,4,5,1,3873,1,5,6,0,50030,0.0,0,13,8,0,10.0,5,9,1,6
31,0,2,1,28,4,5,1,3874,0,2,7,1,127420,1.0,0,11,8,0,10.0,4,10,0,2
49,0,2,1,2,4,3,1,3875,1,1,2,0,42270,4.0,0,18,8,0,17.0,3,2,2,2
38,0,1,2,29,2,3,1,3876,0,1,7,2,39170,1.0,0,15,8,3,4.0,2,4,3,3
47,0,2,1,1,4,3,1,3877,1,3,2,0,183030,6.0,0,22,8,1,29.0,2,3,1,2
49,0,2,1,21,3,3,1,3878,1,2,4,2,23800,4.0,0,13,8,0,23.0,3,8,0,0
41,0,2,1,24,4,1,1,3879,0,4,3,2,137260,3.0,0,12,8,0,21.0,6,2,0,2
20,0,2,1,1,3,1,1,3880,1,1,8,2,47770,1.0,0,18,8,1,2.0,3,2,0,2
33,0,0,1,18,2,3,1,3881,0,2,0,0,63850,1.0,0,13,8,0,7.0,6,6,1,2
36,0,2,1,2,2,5,1,3882,1,3,7,1,199730,6.0,0,12,8,0,10.0,2,3,0,2
44,0,2,1,9,3,5,1,3883,0,3,0,0,68610,4.0,0,12,8,0,8.0,2,2,2,2
23,1,2,0,6,3,1,1,3884,0,3,2,2,49690,1.0,0,12,8,0,5.0,3,5,1,2
38,0,2,1,11,2,1,1,3885,1,1,7,1,198450,7.0,0,11,8,1,7.0,3,0,0,0
53,0,2,1,24,3,1,1,3886,1,4,5,1,133200,3.0,0,11,8,0,11.0,2,4,1,2
48,1,1,2,10,2,2,1,3887,1,1,0,1,63470,2.0,0,12,8,1,19.0,3,9,7,7
32,1,2,2,1,3,1,1,3888,1,2,6,2,27430,1.0,0,19,8,1,1.0,2,1,0,0
26,0,0,1,18,2,3,1,3889,1,1,1,2,108800,1.0,0,23,8,1,7.0,5,7,5,7
55,0,2,1,23,1,1,1,3890,1,5,2,0,23420,5.0,0,11,8,2,8.0,2,4,1,2
34,0,2,2,28,3,1,1,3891,0,2,6,1,176500,1.0,0,19,8,1,15.0,6,15,4,13
60,0,2,2,17,4,3,1,3892,1,1,3,0,40250,3.0,0,13,8,1,19.0,5,1,0,0
33,0,2,2,3,3,1,1,3893,1,3,3,1,97250,1.0,0,11,8,0,14.0,0,14,2,13
37,0,1,1,13,3,1,1,3894,1,1,2,0,119040,1.0,0,12,8,1,6.0,4,6,1,3
34,0,2,1,7,2,1,1,3895,1,1,0,1,21770,1.0,0,13,8,0,10.0,5,10,8,7
23,1,2,1,12,2,3,1,3896,1,2,6,0,75250,1.0,0,14,8,2,3.0,2,3,0,2
44,0,2,0,1,3,1,1,3897,1,1,6,1,48340,1.0,0,14,8,0,9.0,1,8,6,7
35,0,1,1,13,3,1,1,3898,1,3,7,2,20420,0.0,0,16,8,0,6.0,2,5,1,4
43,0,2,1,25,4,1,1,3899,1,2,7,1,22200,1.0,0,11,8,0,10.0,2,10,8,8
24,0,2,1,6,3,1,1,3900,1,3,7,1,10520,1.0,0,13,8,0,5.0,3,5,0,4
41,0,2,2,6,4,2,1,3901,1,1,6,2,28210,1.0,0,17,8,0,10.0,3,10,8,7
29,0,2,1,2,2,1,1,3902,1,2,6,1,192370,9.0,0,11,8,1,9.0,2,5,1,2
36,0,2,0,1,4,1,1,3903,0,3,6,2,41070,3.0,0,11,8,1,17.0,2,13,6,7
45,0,0,2,2,3,1,1,3904,0,2,4,1,83960,3.0,0,15,8,2,25.0,3,23,14,4
24,1,2,2,6,2,3,1,3905,0,2,3,1,20070,1.0,0,12,8,0,1.0,2,1,0,0
47,1,1,1,1,3,3,1,3906,0,2,7,1,196270,7.0,0,11,8,2,25.0,1,23,14,10
26,0,2,1,9,1,3,1,3907,1,1,7,1,106860,1.0,0,14,8,1,3.0,2,3,0,2
45,0,2,1,1,4,1,1,3908,1,1,5,2,29420,1.0,0,22,8,1,21.0,4,21,8,6
32,0,1,2,1,1,2,1,3909,1,2,2,1,88580,6.0,0,16,8,1,10.0,2,5,1,3
31,0,2,1,14,2,1,1,3910,1,1,7,1,167560,1.0,0,11,8,2,6.0,5,5,0,3
41,0,0,2,2,2,3,1,3911,1,2,6,1,107980,,0,14,8,2,10.0,5,3,1,2
40,0,2,1,22,2,5,1,3912,1,1,0,1,23230,2.0,0,16,8,1,18.0,2,1,0,0
24,0,2,1,3,3,1,1,3913,0,1,6,0,14160,1.0,0,15,8,1,6.0,3,6,1,2
46,0,2,1,6,3,3,1,3914,1,4,7,2,46150,6.0,0,12,8,0,19.0,3,10,0,9
35,0,2,2,8,4,1,1,3915,1,1,2,1,24610,2.0,0,20,8,1,17.0,4,7,0,7
30,0,2,2,9,4,2,1,3916,1,1,2,1,87220,1.0,0,17,8,1,10.0,3,10,0,8
47,0,0,1,3,2,1,1,3917,0,2,7,1,39550,7.0,0,12,8,1,4.0,5,1,0,0
46,0,2,1,1,4,5,1,3918,0,3,7,0,99570,4.0,0,20,8,0,13.0,1,10,0,3
36,1,2,1,1,3,3,1,3919,1,2,4,0,33760,5.0,0,20,8,0,16.0,3,2,2,2
32,1,2,1,26,3,3,1,3920,0,2,5,2,88230,6.0,0,13,8,2,10.0,3,0,0,0
23,0,2,2,6,4,1,1,3921,1,3,4,2,103220,1.0,0,14,8,2,3.0,2,3,1,2
31,0,1,2,3,3,2,1,3922,1,2,7,2,46210,2.0,0,18,8,1,9.0,3,5,1,4
39,0,0,1,3,3,1,1,3923,0,2,4,1,109760,1.0,0,11,8,0,9.0,3,9,5,8
32,0,2,1,6,3,5,1,3924,1,1,6,1,36600,3.0,0,11,8,2,10.0,0,4,0,2
40,0,2,2,6,3,1,1,3925,1,3,4,2,104820,1.0,0,11,8,1,21.0,6,21,12,8
45,0,2,1,19,4,3,1,3926,1,1,8,1,71190,4.0,0,15,8,0,9.0,2,5,0,3
30,0,1,2,9,3,1,1,3927,1,1,5,2,95820,0.0,0,12,8,1,10.0,2,9,0,7
24,0,1,2,3,4,2,1,3928,1,1,7,1,45080,0.0,0,11,8,1,3.0,5,2,2,1
30,1,1,1,10,3,1,1,3929,0,1,1,0,22070,6.0,0,14,8,0,6.0,4,4,1,2
31,0,2,1,3,2,1,1,3930,1,3,2,1,77560,1.0,0,15,8,2,6.0,3,5,0,2
27,0,2,2,3,3,1,1,3931,1,1,3,2,66940,1.0,0,13,8,1,6.0,2,6,1,4
29,1,2,2,4,3,2,1,3932,1,5,6,2,36910,1.0,0,13,8,0,2.0,3,2,2,2
29,0,1,1,8,4,1,1,3933,0,1,7,2,23770,8.0,0,21,8,1,10.0,2,3,0,2
30,0,2,2,7,3,1,1,3934,1,3,7,0,23130,2.0,0,11,8,0,12.0,5,7,1,7
34,0,2,1,1,2,3,1,3935,0,2,0,1,176650,0.0,0,11,8,0,6.0,5,5,1,2
33,0,0,1,2,4,3,1,3936,1,1,8,2,25960,8.0,0,14,8,1,13.0,4,11,1,7
49,0,2,2,3,4,2,1,3937,1,1,7,2,47280,3.0,0,11,8,1,8.0,4,5,0,4
33,1,2,1,10,3,1,1,3938,1,1,7,2,43020,2.0,0,13,8,0,11.0,3,0,0,0
38,0,1,1,28,3,3,1,3939,1,1,0,1,29790,4.0,0,12,8,1,9.0,3,6,0,5
31,1,2,0,9,4,0,1,3940,1,2,2,1,168850,2.0,0,14,8,2,10.0,2,1,0,0
29,0,2,1,3,4,4,1,3941,0,2,8,0,55930,1.0,0,13,8,1,1.0,3,1,0,0
30,0,2,1,2,1,3,1,3942,1,1,8,1,104450,3.0,0,18,8,1,10.0,3,7,1,7
32,0,0,1,10,4,1,1,3943,0,1,2,2,87400,2.0,0,11,8,1,12.0,2,7,0,7
38,0,2,1,8,2,5,1,3944,0,1,4,1,25140,3.0,0,11,8,0,15.0,2,1,1,0
43,1,1,1,1,4,4,1,3945,1,3,7,1,76550,9.0,0,12,8,1,6.0,3,1,0,0
42,0,2,0,1,3,4,1,3946,0,1,0,0,174650,8.0,0,13,8,1,7.0,3,5,0,4
55,0,2,1,3,2,1,1,3947,0,1,7,1,73510,8.0,0,20,8,1,34.0,3,1,0,0
33,0,0,1,14,3,4,1,3948,1,1,6,0,108200,5.0,0,12,8,0,11.0,2,9,1,7
41,0,2,1,5,3,3,1,3949,1,1,8,0,121690,1.0,0,19,8,0,5.0,2,5,0,4
34,0,0,1,7,4,3,1,3950,0,1,6,0,196260,1.0,0,21,8,0,15.0,5,15,0,7
53,0,0,1,10,4,3,1,3951,1,2,0,1,20700,4.0,0,13,8,2,27.0,2,3,0,2
43,0,2,2,16,2,2,1,3952,0,1,2,2,67820,0.0,0,16,8,1,10.0,2,9,1,8
34,0,2,2,10,2,1,1,3953,0,5,7,2,77790,5.0,0,12,8,1,6.0,2,2,2,2
21,1,2,2,1,2,2,1,3954,1,5,0,2,27910,1.0,0,14,8,0,1.0,3,1,1,0
38,0,2,1,8,2,1,1,3955,0,2,7,1,32010,1.0,0,11,8,1,5.0,3,5,0,4
22,1,2,1,1,3,4,1,3956,1,4,6,1,49680,1.0,0,14,8,0,1.0,3,1,0,0
31,0,2,1,8,5,1,1,3957,1,5,7,1,131200,1.0,0,12,8,2,13.0,6,12,5,7
51,0,2,1,1,4,1,1,3958,0,1,3,1,40330,2.0,0,14,8,0,15.0,2,2,2,2
37,0,2,1,24,1,1,1,3959,1,2,7,1,32910,1.0,0,16,8,3,5.0,2,5,0,3
46,0,2,2,3,4,2,1,3960,0,1,8,0,42720,7.0,0,13,8,0,24.0,3,2,2,2
36,0,2,1,27,3,5,1,3961,0,4,6,1,50560,7.0,0,12,8,0,15.0,2,12,5,7
44,1,1,2,10,4,1,1,3962,1,1,6,0,28440,1.0,0,12,8,0,6.0,2,5,2,3
37,0,2,1,19,2,5,1,3963,1,2,7,0,27030,2.0,0,14,8,0,19.0,2,10,4,7
35,1,2,1,15,4,1,1,3964,1,2,6,2,19040,1.0,0,22,8,1,10.0,4,10,7,7
33,0,2,1,8,5,3,1,3965,1,2,2,1,82240,6.0,0,19,8,0,14.0,3,10,7,6
28,0,2,2,9,3,3,1,3966,0,2,7,1,47660,1.0,0,12,8,0,5.0,3,5,0,3
